"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
TX-193,"Hamilton County",2.3,60,-0.68,2.98
TX-195,"Hansford County",1.05,62,-0.39,1.44
TX-197,"Hardeman County",3.12,92,0.59,2.53
TX-199,"Hardin County",4.24,74,0.15,4.09
TX-201,"Harris County",2.14,41,-1.79,3.93
TX-203,"Harrison County",2.33,55,-1.1,3.43
TX-205,"Hartley County",1.16,82,-0.15,1.31
TX-207,"Haskell County",2.86,86,0.3,2.56
TX-209,"Hays County",1.39,37,-1.98,3.37
TX-211,"Hemphill County",1.0,50,-0.89,1.89
TX-213,"Henderson County",3.76,75,0.07,3.69
TX-215,"Hidalgo County",0.41,12,-1.92,2.33
TX-217,"Hill County",3.25,70,0.09,3.16
TX-219,"Hockley County",2.17,92,0.47,1.7
TX-221,"Hood County",2.85,71,-0.23,3.08
TX-223,"Hopkins County",5.22,100,1.52,3.7
TX-225,"Houston County",2.26,52,-1.21,3.47
TX-227,"Howard County",1.98,85,0.23,1.75
TX-229,"Hudspeth County",2.28,115,1.32,0.96
TX-231,"Hunt County",4.77,93,1.03,3.74
TX-233,"Hutchinson County",1.91,89,0.33,1.58
TX-235,"Irion County",2.65,93,0.52,2.13
TX-237,"Jack County",3.47,90,0.36,3.11
TX-239,"Jackson County",1.75,35,-2.17,3.92
TX-241,"Jasper County",2.97,61,-0.7,3.67
TX-243,"Jeff Davis County",2.66,106,1.35,1.31
TX-245,"Jefferson County",4.49,82,0.54,3.95
TX-247,"Jim Hogg County",0.86,37,-1.15,2.01
TX-249,"Jim Wells County",0.97,34,-1.59,2.56
TX-251,"Johnson County",3.98,87,0.8,3.18
TX-253,"Jones County",3.41,99,0.94,2.47
TX-255,"Karnes County",0.89,25,-2.0,2.89
TX-257,"Kaufman County",3.89,82,0.16,3.73
TX-259,"Kendall County",1.0,27,-2.24,3.24
TX-261,"Kenedy County",0.48,14,-2.16,2.64
TX-263,"Kent County",1.74,72,-0.43,2.17
TX-265,"Kerr County",1.17,34,-1.92,3.09
TX-267,"Kimble County",1.21,35,-1.41,2.62
TX-269,"King County",2.41,82,0.02,2.39
TX-271,"Kinney County",2.37,79,-0.01,2.38
TX-273,"Kleberg County",0.58,21,-2.1,2.68
TX-275,"Knox County",2.9,84,0.31,2.59
TX-277,"Lamar County",6.5,112,2.73,3.77
TX-279,"Lamb County",2.03,89,0.36,1.67
TX-281,"Lampasas County",2.35,62,-0.53,2.88
TX-283,"La Salle County",1.56,60,-0.58,2.14
TX-285,"Lavaca County",1.48,37,-2.06,3.54
TX-287,"Lee County",2.11,49,-1.34,3.45
TX-289,"Leon County",2.57,57,-1.02,3.59
TX-291,"Liberty County",3.27,60,-0.8,4.07
TX-293,"Limestone County",2.56,56,-0.96,3.52
TX-295,"Lipscomb County",0.31,16,-1.44,1.75
TX-297,"Live Oak County",1.24,44,-1.36,2.6
TX-299,"Llano County",1.64,44,-1.21,2.85
TX-301,"Loving County",1.2,79,-0.07,1.27
TX-303,"Lubbock County",2.19,93,0.41,1.78
TX-305,"Lynn County",2.35,92,0.54,1.81
TX-307,"McCulloch County",2.8,81,0.21,2.59
TX-309,"McLennan County",2.48,59,-0.65,3.13
TX-311,"McMullen County",1.49,57,-0.67,2.16
TX-313,"Madison County",2.34,53,-1.23,3.57
TX-315,"Marion County",2.59,55,-0.85,3.44
TX-317,"Martin County",1.97,91,0.31,1.66
TX-319,"Mason County",1.93,58,-0.81,2.74
TX-321,"Matagorda County",1.87,32,-2.16,4.03
TX-323,"Maverick County",1.77,65,-0.37,2.14
TX-325,"Medina County",2.05,55,-0.83,2.88
TX-327,"Menard County",2.01,63,-0.59,2.6
TX-329,"Midland County",1.49,79,-0.13,1.62
TX-331,"Milam County",2.04,53,-1.31,3.35
TX-333,"Mills County",2.64,71,-0.26,2.9
TX-335,"Mitchell County",2.68,94,0.62,2.06
TX-337,"Montague County",4.5,93,1.08,3.42
TX-339,"Montgomery County",1.84,38,-1.98,3.82
TX-341,"Moore County",1.3,75,-0.1,1.4
TX-343,"Morris County",4.22,86,0.62,3.6
TX-345,"Motley County",2.05,80,-0.04,2.09
TX-347,"Nacogdoches County",1.97,43,-1.36,3.33
TX-349,"Navarro County",4.03,83,0.52,3.51
TX-351,"Newton County",2.64,56,-0.94,3.58
TX-353,"Nolan County",3.69,105,1.26,2.43
TX-355,"Nueces County",0.84,23,-2.09,2.93
TX-357,"Ochiltree County",0.75,40,-0.82,1.57
TX-359,"Oldham County",1.53,85,0.11,1.42
TX-361,"Orange County",3.79,73,-0.16,3.95
TX-363,"Palo Pinto County",2.6,71,-0.37,2.97
TX-365,"Panola County",2.34,55,-1.05,3.39
TX-367,"Parker County",3.36,82,0.15,3.21
TX-369,"Parmer County",1.93,92,0.38,1.55
TX-371,"Pecos County",3.53,114,2.1,1.43
TX-373,"Polk County",2.3,46,-1.5,3.8
TX-375,"Potter County",1.94,91,0.38,1.56
TX-377,"Presidio County",1.89,100,0.73,1.16
TX-379,"Rains County",3.74,75,-0.04,3.78
TX-381,"Randall County",1.99,88,0.28,1.71
TX-383,"Reagan County",2.65,94,0.76,1.89
TX-385,"Real County",1.44,45,-1.56,3
TX-387,"Red River County",5.45,101,1.66,3.79
TX-389,"Reeves County",2.02,100,0.84,1.18
TX-391,"Refugio County",1.16,23,-2.27,3.43
TX-393,"Roberts County",1.76,77,0.06,1.7
TX-395,"Robertson County",1.93,42,-1.62,3.55
TX-397,"Rockwall County",4.51,85,0.74,3.77
TX-399,"Runnels County",3.38,91,0.83,2.55
TX-401,"Rusk County",2.92,69,-0.55,3.47
TX-403,"Sabine County",1.86,46,-1.43,3.29
TX-405,"San Augustine County",1.81,38,-1.48,3.29
TX-407,"San Jacinto County",1.87,39,-2.01,3.88
TX-409,"San Patricio County",1.01,24,-2.14,3.15
TX-411,"San Saba County",2.35,68,-0.39,2.74
TX-413,"Schleicher County",1.88,61,-0.54,2.42
TX-415,"Scurry County",2.1,80,-0.01,2.11
TX-417,"Shackelford County",3.15,90,0.52,2.63
TX-419,"Shelby County",1.96,44,-1.31,3.27
TX-421,"Sherman County",0.82,58,-0.5,1.32
TX-423,"Smith County",3.68,81,0.11,3.57
TX-425,"Somervell County",2.57,67,-0.43,3
TX-427,"Starr County",0.76,29,-1.16,1.92
TX-429,"Stephens County",2.95,89,0.25,2.7
TX-431,"Sterling County",2.7,91,0.61,2.09
TX-433,"Stonewall County",2.24,78,-0.12,2.36
TX-435,"Sutton County",1.25,44,-1.18,2.43
TX-437,"Swisher County",1.96,83,0.18,1.78
TX-439,"Tarrant County",4.2,89,0.93,3.27
TX-441,"Taylor County",3.65,102,1.15,2.5
TX-443,"Terrell County",3.89,119,2.43,1.46
TX-445,"Terry County",2.75,101,1.03,1.72
TX-447,"Throckmorton County",2.76,85,0.08,2.68
TX-449,"Titus County",5.05,98,1.42,3.63
TX-451,"Tom Green County",2.68,89,0.34,2.34
TX-453,"Travis County",2.02,52,-1.36,3.38
TX-455,"Trinity County",1.91,42,-1.58,3.49
TX-457,"Tyler County",3.06,64,-0.63,3.69
TX-459,"Upshur County",3.53,77,0.03,3.5
TX-461,"Upton County",2.55,99,0.9,1.65
TX-463,"Uvalde County",2.1,61,-0.73,2.83
TX-465,"Val Verde County",2.9,96,0.97,1.93
TX-467,"Van Zandt County",3.75,75,0.0,3.75
TX-469,"Victoria County",1.57,38,-2.04,3.61
TX-471,"Walker County",1.97,40,-1.66,3.63
TX-473,"Waller County",2.1,40,-1.62,3.72
TX-475,"Ward County",1.68,87,0.37,1.31
TX-477,"Washington County",2.0,42,-1.53,3.53
TX-479,"Webb County",1.35,54,-0.63,1.98
TX-481,"Wharton County",1.63,29,-2.31,3.94
TX-483,"Wheeler County",2.18,84,0.08,2.1
TX-485,"Wichita County",4.01,95,1.04,2.97
TX-487,"Wilbarger County",3.37,94,0.61,2.76
TX-489,"Willacy County",0.63,16,-2.05,2.68
TX-491,"Williamson County",2.23,57,-1.07,3.3
TX-493,"Wilson County",0.85,22,-2.2,3.05
TX-495,"Winkler County",1.16,75,-0.24,1.4
TX-497,"Wise County",3.94,90,0.61,3.33
TX-499,"Wood County",4.64,94,1.11,3.53
TX-501,"Yoakum County",2.63,101,1.04,1.59
TX-503,"Young County",3.12,91,0.37,2.75
TX-505,"Zapata County",1.03,47,-0.72,1.75
TX-507,"Zavala County",1.84,63,-0.54,2.38
UT-001,"Beaver County",1.19,81,0.1,1.09
UT-003,"Box Elder County",0.44,28,-0.56,1
UT-005,"Cache County",1.25,32,-1.02,2.27
UT-007,"Carbon County",0.79,40,-0.62,1.41
UT-009,"Daggett County",0.85,41,-0.55,1.4
UT-011,"Davis County",1.19,35,-0.94,2.13
UT-013,"Duchesne County",0.78,28,-0.83,1.61
UT-015,"Emery County",0.99,79,0.01,0.98
UT-017,"Garfield County",0.94,70,-0.22,1.16
UT-019,"Grand County",1.89,95,0.56,1.33
UT-021,"Iron County",0.95,61,-0.3,1.25
UT-023,"Juab County",0.72,45,-0.33,1.05
UT-025,"Kane County",0.87,71,-0.2,1.07
UT-027,"Millard County",0.68,55,-0.22,0.9
UT-029,"Morgan County",1.27,36,-0.85,2.12
UT-031,"Piute County",1.38,87,0.12,1.26
UT-033,"Rich County",0.5,19,-0.98,1.48
UT-035,"Salt Lake County",1.46,51,-0.36,1.82
UT-037,"San Juan County",1.23,79,0.02,1.21
UT-039,"Sanpete County",1.42,66,-0.19,1.61
UT-041,"Sevier County",1.42,83,0.15,1.27
UT-043,"Summit County",1.29,35,-0.85,2.14
UT-045,"Tooele County",0.46,35,-0.45,0.91
UT-047,"Uintah County",1.19,70,-0.05,1.24
UT-049,"Utah County",1.27,47,-0.38,1.65
UT-051,"Wasatch County",1.41,44,-0.6,2.01
UT-053,"Washington County",0.72,58,-0.41,1.13
UT-055,"Wayne County",1.0,84,0.06,0.94
UT-057,"Weber County",1.02,26,-1.19,2.21
VT-001,"Addison County",2.61,45,-0.66,3.27
VT-003,"Bennington County",2.8,39,-0.82,3.62
VT-005,"Caledonia County",2.96,53,-0.56,3.52
VT-007,"Chittenden County",2.77,44,-0.6,3.37
VT-009,"Essex County",2.92,52,-0.63,3.55
VT-011,"Franklin County",3.24,50,-0.46,3.7
VT-013,"Grand Isle County",2.28,37,-0.74,3.02
VT-015,"Lamoille County",3.49,56,-0.34,3.83
VT-017,"Orange County",3.15,61,-0.2,3.35
VT-019,"Orleans County",3.81,69,0.03,3.78
VT-021,"Rutland County",2.67,46,-0.72,3.39
VT-023,"Washington County",2.88,48,-0.64,3.52
VT-025,"Windham County",2.89,48,-0.79,3.68
VT-027,"Windsor County",3.05,59,-0.33,3.38
VA-001,"Accomack County",4.4,92,1.38,3.02
VA-003,"Albemarle County",2.22,48,-1.2,3.42
VA-005,"Alleghany County",3.88,91,0.88,3
VA-007,"Amelia County",2.81,62,-0.4,3.21
VA-009,"Amherst County",3.04,64,-0.48,3.52
VA-011,"Appomattox County",2.41,56,-0.76,3.17
VA-013,"Arlington County",2.95,66,-0.13,3.08
VA-015,"Augusta County",2.67,61,-0.5,3.17
VA-017,"Bath County",3.28,78,0.24,3.04
VA-019,"Bedford County",3.1,68,-0.33,3.43
VA-021,"Bland County",2.72,68,-0.07,2.79
VA-023,"Botetourt County",3.72,78,0.46,3.26
VA-025,"Brunswick County",3.61,85,0.58,3.03
VA-027,"Buchanan County",2.34,58,-0.43,2.77
VA-029,"Buckingham County",2.57,54,-0.72,3.29
VA-031,"Campbell County",2.36,52,-0.8,3.16
VA-033,"Caroline County",2.56,51,-0.62,3.18
VA-035,"Carroll County",3.35,70,-0.15,3.5
VA-036,"Charles City County",2.04,40,-0.98,3.02
VA-037,"Charlotte County",2.64,60,-0.44,3.08
VA-041,"Chesterfield County",2.54,53,-0.61,3.15
VA-043,"Clarke County",2.85,64,-0.27,3.12
VA-045,"Craig County",3.67,79,0.55,3.12
VA-047,"Culpeper County",2.64,56,-0.53,3.17
VA-049,"Cumberland County",2.78,60,-0.47,3.25
VA-051,"Dickenson County",2.02,50,-0.56,2.58
VA-053,"Dinwiddie County",2.83,64,-0.2,3.03
VA-057,"Essex County",2.26,44,-0.81,3.07
VA-059,"Fairfax County",2.63,55,-0.5,3.13
VA-061,"Fauquier County",2.72,56,-0.48,3.2
VA-063,"Floyd County",3.41,70,-0.16,3.57
VA-065,"Fluvanna County",2.56,55,-0.77,3.33
VA-067,"Franklin County",3.23,66,-0.26,3.49
VA-069,"Frederick County",2.9,69,-0.08,2.98
VA-071,"Giles County",3.19,78,0.31,2.88
VA-073,"Gloucester County",2.28,46,-0.7,2.98
VA-075,"Goochland County",2.95,61,-0.36,3.31
VA-077,"Grayson County",2.63,55,-0.68,3.31
VA-079,"Greene County",2.18,43,-1.3,3.48
VA-081,"Greensville County",3.94,97,1.08,2.86
VA-083,"Halifax County",3.05,73,-0.02,3.07
VA-085,"Hanover County",2.64,56,-0.57,3.21
VA-087,"Henrico County",2.32,45,-0.83,3.15
VA-089,"Henry County",3.34,69,-0.09,3.43
VA-091,"Highland County",2.71,57,-0.44,3.15
VA-093,"Isle of Wight County",2.03,38,-0.98,3.01
VA-095,"James City County",2.18,46,-0.8,2.98
VA-097,"King and Queen County",1.87,37,-1.17,3.04
VA-099,"King George County",2.25,44,-0.82,3.07
VA-101,"King William County",1.99,39,-1.09,3.08
VA-103,"Lancaster County",2.75,59,-0.29,3.04
VA-105,"Lee County",1.71,31,-1.15,2.86
VA-107,"Loudoun County",2.39,49,-0.83,3.22
VA-109,"Louisa County",2.84,58,-0.45,3.29
VA-111,"Lunenburg County",2.87,64,-0.24,3.11
VA-113,"Madison County",2.65,54,-0.8,3.45
VA-115,"Mathews County",2.87,62,-0.13,3
VA-117,"Mecklenburg County",3.16,72,0.14,3.02
VA-119,"Middlesex County",2.29,45,-0.72,3.01
VA-121,"Montgomery County",2.96,66,-0.09,3.05
VA-125,"Nelson County",2.91,59,-0.65,3.56
VA-127,"New Kent County",1.9,37,-1.15,3.05
VA-131,"Northampton County",3.93,87,1.0,2.93
VA-133,"Northumberland County",3.51,78,0.48,3.03
VA-135,"Nottoway County",2.84,61,-0.33,3.17
VA-137,"Orange County",2.45,51,-0.82,3.27
VA-139,"Page County",2.81,63,-0.4,3.21
VA-141,"Patrick County",3.46,68,-0.31,3.77
VA-143,"Pittsylvania County",2.94,67,-0.25,3.19
VA-145,"Powhatan County",2.9,61,-0.37,3.27
VA-147,"Prince Edward County",2.64,59,-0.52,3.16
VA-149,"Prince George County",2.17,45,-0.81,2.98
VA-153,"Prince William County",2.25,41,-0.87,3.12
VA-155,"Pulaski County",3.06,76,0.19,2.87
VA-157,"Rappahannock County",3.19,68,-0.06,3.25
VA-159,"Richmond County",2.59,56,-0.47,3.06
VA-161,"Roanoke County",3.43,70,0.1,3.33
VA-163,"Rockbridge County",3.16,70,-0.04,3.2
VA-165,"Rockingham County",1.94,43,-1.12,3.06
VA-167,"Russell County",2.64,70,0.01,2.63
VA-169,"Scott County",1.55,24,-1.3,2.85
VA-171,"Shenandoah County",2.96,76,0.09,2.87
VA-173,"Smyth County",2.5,59,-0.46,2.96
VA-175,"Southampton County",3.11,72,0.16,2.95
VA-177,"Spotsylvania County",2.56,51,-0.66,3.22
VA-179,"Stafford County",1.84,33,-1.29,3.13
VA-181,"Surry County",2.0,40,-0.96,2.96
VA-183,"Sussex County",2.56,57,-0.34,2.9
VA-185,"Tazewell County",2.56,58,-0.34,2.9
VA-187,"Warren County",3.52,83,0.44,3.08
VA-191,"Washington County",2.54,64,-0.16,2.7
VA-193,"Westmoreland County",3.27,74,0.21,3.06
VA-195,"Wise County",1.74,36,-1.0,2.74
VA-197,"Wythe County",2.54,61,-0.32,2.86
VA-199,"York County",2.24,46,-0.73,2.97
VA-510,"Alexandria City",2.83,64,-0.27,3.1
VA-520,"Bristol City",1.94,44,-0.73,2.67
VA-530,"Buena Vista City",3.03,67,-0.28,3.31
VA-540,"Charlottesville City",2.16,44,-1.32,3.48
VA-550,"Chesapeake City",1.7,29,-1.4,3.1
VA-570,"Colonial Heights City",2.28,47,-0.75,3.03
VA-580,"Covington City",3.69,90,0.81,2.88
VA-590,"Danville City",2.81,69,-0.2,3.01
VA-595,"Emporia City",3.8,92,0.98,2.82
VA-600,"Fairfax City",2.74,56,-0.43,3.17
VA-610,"Falls Church City",2.94,66,-0.18,3.12
VA-620,"Franklin City",2.84,64,-0.19,3.03
VA-630,"Fredericksburg City",1.98,41,-1.13,3.11
VA-640,"Galax City",2.98,67,-0.37,3.35
VA-650,"Hampton City",1.87,34,-1.1,2.97
VA-660,"Harrisonburg City",1.58,38,-1.36,2.94
VA-670,"Hopewell City",2.14,44,-0.9,3.04
VA-680,"Lynchburg City",2.7,62,-0.64,3.34
VA-683,"Manassas City",2.34,47,-0.75,3.09
VA-685,"Manassas Park City",2.42,48,-0.68,3.1
VA-690,"Martinsville City",3.34,69,-0.06,3.4
VA-700,"Newport News City",1.96,39,-1.02,2.98
VA-710,"Norfolk City",1.76,33,-1.27,3.03
VA-720,"Norton City",1.61,31,-1.08,2.69
VA-730,"Petersburg City",2.27,47,-0.73,3
VA-735,"Poquoson City",2.03,40,-0.92,2.95
VA-740,"Portsmouth City",1.77,30,-1.29,3.06
VA-750,"Radford City",2.96,68,0.07,2.89
VA-760,"Richmond City",2.38,46,-0.78,3.16
VA-770,"Roanoke City",3.49,73,0.2,3.29
VA-775,"Salem City",3.28,70,0.04,3.24
VA-790,"Staunton City",2.65,66,-0.32,2.97
VA-800,"Suffolk City",2.21,43,-0.9,3.11
VA-810,"Virginia Beach City",1.51,28,-1.53,3.04
VA-820,"Waynesboro City",2.69,59,-0.55,3.24
VA-830,"Williamsburg City",2.46,55,-0.52,2.98
VA-840,"Winchester City",2.93,70,-0.07,3
WA-001,"Adams County",0.36,28,-0.51,0.87
WA-003,"Asotin County",1.27,71,-0.05,1.32
WA-005,"Benton County",0.76,86,0.11,0.65
WA-007,"Chelan County",1.46,26,-1.52,2.98
WA-009,"Clallam County",8.41,61,-0.23,8.64
WA-011,"Clark County",4.16,43,-1.32,5.48
WA-013,"Columbia County",2.16,71,0.11,2.05
WA-015,"Cowlitz County",4.27,32,-2.24,6.51
WA-017,"Douglas County",0.18,16,-0.58,0.76
WA-019,"Ferry County",0.66,28,-0.7,1.36
WA-021,"Franklin County",0.74,75,-0.02,0.76
WA-023,"Garfield County",1.51,68,0.01,1.5
WA-025,"Grant County",0.22,25,-0.38,0.6
WA-027,"Grays Harbor County",6.45,35,-2.48,8.93
WA-029,"Island County",2.34,56,-0.12,2.46
WA-031,"Jefferson County",8.38,45,-1.77,10.15
WA-033,"King County",5.5,45,-1.18,6.68
WA-035,"Kitsap County",2.79,44,-0.89,3.68
WA-037,"Kittitas County",1.64,34,-0.98,2.62
WA-039,"Klickitat County",1.14,47,-0.48,1.62
WA-041,"Lewis County",4.77,42,-1.39,6.16
WA-043,"Lincoln County",0.33,20,-0.65,0.98
WA-045,"Mason County",5.81,38,-2.24,8.05
WA-047,"Okanogan County",0.74,25,-0.88,1.62
WA-049,"Pacific County",5.17,31,-2.92,8.09
WA-051,"Pend Oreille County",1.12,21,-1.62,2.74
WA-053,"Pierce County",4.12,41,-1.29,5.41
WA-055,"San Juan County",3.64,92,0.78,2.86
WA-057,"Skagit County",5.67,38,-1.92,7.59
WA-059,"Skamania County",5.29,37,-2.1,7.39
WA-061,"Snohomish County",5.94,41,-1.75,7.69
WA-063,"Spokane County",0.79,35,-0.73,1.52
WA-065,"Stevens County",0.68,20,-1.06,1.74
WA-067,"Thurston County",3.11,36,-1.33,4.44
WA-069,"Wahkiakum County",5.04,38,-2.23,7.27
WA-071,"Walla Walla County",1.31,80,0.11,1.2
WA-073,"Whatcom County",5.98,51,-0.92,6.9
WA-075,"Whitman County",1.18,63,-0.18,1.36
WA-077,"Yakima County",1.16,35,-0.75,1.91
WV-001,"Barbour County",2.9,58,-0.21,3.11
WV-003,"Berkeley County",2.28,58,-0.81,3.09
WV-005,"Boone County",2.69,63,-0.15,2.84
WV-007,"Braxton County",3.09,68,0.08,3.01
WV-009,"Brooke County",2.01,44,-0.58,2.59
WV-011,"Cabell County",1.45,28,-1.1,2.55
WV-013,"Calhoun County",2.76,64,-0.11,2.87
WV-015,"Clay County",2.97,69,0.05,2.92
WV-017,"Doddridge County",2.33,46,-0.64,2.97
WV-019,"Fayette County",3.56,87,0.5,3.06
WV-021,"Gilmer County",2.6,54,-0.33,2.93
WV-023,"Grant County",2.73,68,-0.14,2.87
WV-025,"Greenbrier County",4.03,97,1.0,3.03
WV-027,"Hampshire County",2.62,65,-0.17,2.79
WV-029,"Hancock County",1.99,46,-0.59,2.58
WV-031,"Hardy County",2.86,70,0.06,2.8
WV-033,"Harrison County",2.24,47,-0.67,2.91
WV-035,"Jackson County",2.44,62,-0.31,2.75
WV-037,"Jefferson County",2.28,53,-0.9,3.18
WV-039,"Kanawha County",2.43,58,-0.37,2.8
WV-041,"Lewis County",2.89,57,-0.17,3.06
WV-043,"Lincoln County",1.95,48,-0.69,2.64
WV-045,"Logan County",2.43,51,-0.38,2.81
WV-047,"McDowell County",2.68,64,-0.13,2.81
WV-049,"Marion County",2.06,44,-0.8,2.86
WV-051,"Marshall County",2.67,61,-0.19,2.86
WV-053,"Mason County",1.89,50,-0.69,2.58
WV-055,"Mercer County",3.31,89,0.6,2.71
WV-057,"Mineral County",2.4,58,-0.25,2.65
WV-059,"Mingo County",2.16,48,-0.59,2.75
WV-061,"Monongalia County",2.24,46,-0.61,2.85
WV-063,"Monroe County",3.91,98,1.09,2.82
WV-065,"Morgan County",2.37,60,-0.56,2.93
WV-067,"Nicholas County",3.11,64,-0.12,3.23
WV-069,"Ohio County",2.5,59,-0.22,2.72
WV-071,"Pendleton County",2.69,60,-0.33,3.02
WV-073,"Pleasants County",2.89,70,0.11,2.78
WV-075,"Pocahontas County",3.33,72,0.04,3.29
WV-077,"Preston County",2.46,46,-0.75,3.21
WV-079,"Putnam County",1.98,50,-0.67,2.65
WV-081,"Raleigh County",4.08,106,1.2,2.88
WV-083,"Randolph County",3.7,70,0.1,3.6
WV-085,"Ritchie County",2.85,68,-0.04,2.89
WV-087,"Roane County",2.61,64,-0.23,2.84
WV-089,"Summers County",3.89,103,1.21,2.68
WV-091,"Taylor County",2.19,47,-0.75,2.94
WV-093,"Tucker County",3.12,57,-0.31,3.43
WV-095,"Tyler County",2.37,49,-0.5,2.87
WV-097,"Upshur County",3.51,66,0.18,3.33
WV-099,"Wayne County",1.43,24,-1.16,2.59
WV-101,"Webster County",3.62,66,0.08,3.54
WV-103,"Wetzel County",2.41,49,-0.54,2.95
WV-105,"Wirt County",3.21,79,0.38,2.83
WV-107,"Wood County",3.08,82,0.41,2.67
WV-109,"Wyoming County",3.35,87,0.42,2.93
WI-001,"Adams County",1.14,21,-1.19,2.33
WI-003,"Ashland County",1.57,25,-0.96,2.53
WI-005,"Barron County",0.95,17,-1.34,2.29
WI-007,"Bayfield County",1.14,19,-1.23,2.37
WI-009,"Brown County",1.49,33,-0.83,2.32
WI-011,"Buffalo County",0.86,9,-1.44,2.3
WI-013,"Burnett County",0.61,9,-1.62,2.23
WI-015,"Calumet County",1.35,31,-0.99,2.34
WI-017,"Chippewa County",1.07,16,-1.31,2.38
WI-019,"Clark County",1.09,18,-1.26,2.35
WI-021,"Columbia County",0.93,21,-1.38,2.31
WI-023,"Crawford County",1.15,25,-1.11,2.26
WI-025,"Dane County",1.05,23,-1.36,2.41
WI-027,"Dodge County",1.28,30,-1.09,2.37
WI-029,"Door County",1.94,41,-0.56,2.5
WI-031,"Douglas County",0.84,13,-1.45,2.29
WI-033,"Dunn County",0.92,16,-1.35,2.27
WI-035,"Eau Claire County",1.02,18,-1.29,2.31
WI-037,"Florence County",1.51,32,-0.88,2.39
WI-039,"Fond du Lac County",1.14,26,-1.18,2.32
WI-041,"Forest County",1.46,26,-0.97,2.43
WI-043,"Grant County",0.97,17,-1.39,2.36
WI-045,"Green County",1.14,24,-1.38,2.52
WI-047,"Green Lake County",1.26,26,-1.01,2.27
WI-049,"Iowa County",0.63,8,-1.75,2.38
WI-051,"Iron County",2.13,46,-0.55,2.68
WI-053,"Jackson County",1.15,25,-1.14,2.29
WI-055,"Jefferson County",1.14,25,-1.32,2.46
WI-057,"Juneau County",1.19,26,-1.12,2.31
WI-059,"Kenosha County",1.75,42,-0.77,2.52
WI-061,"Kewaunee County",1.53,32,-0.82,2.35
WI-063,"La Crosse County",1.16,26,-1.14,2.3
WI-065,"Lafayette County",0.76,15,-1.82,2.58
WI-067,"Langlade County",1.21,21,-1.25,2.46
WI-069,"Lincoln County",1.36,24,-1.11,2.47
WI-071,"Manitowoc County",1.31,29,-1.05,2.36
WI-073,"Marathon County",1.16,20,-1.25,2.41
WI-075,"Marinette County",1.62,32,-0.75,2.37
WI-077,"Marquette County",1.2,25,-1.1,2.3
WI-078,"Menominee County",0.9,14,-1.5,2.4
WI-079,"Milwaukee County",1.42,33,-1.04,2.46
WI-081,"Monroe County",1.15,26,-1.18,2.33
WI-083,"Oconto County",1.24,22,-1.12,2.36
WI-085,"Oneida County",1.54,29,-0.93,2.47
WI-087,"Outagamie County",1.28,27,-1.03,2.31
WI-089,"Ozaukee County",1.12,21,-1.33,2.45
WI-091,"Pepin County",0.92,14,-1.34,2.26
WI-093,"Pierce County",0.68,8,-1.53,2.21
WI-095,"Polk County",0.41,5,-1.85,2.26
WI-097,"Portage County",1.23,23,-1.14,2.37
WI-099,"Price County",1.25,16,-1.26,2.51
WI-101,"Racine County",1.62,37,-0.88,2.5
WI-103,"Richland County",0.88,18,-1.42,2.3
WI-105,"Rock County",1.29,34,-1.21,2.5
WI-107,"Rusk County",1.19,19,-1.22,2.41
WI-109,"St. Croix County",0.54,8,-1.68,2.22
WI-111,"Sauk County",0.82,14,-1.49,2.31
WI-113,"Sawyer County",1.19,16,-1.21,2.4
WI-115,"Shawano County",0.89,16,-1.48,2.37
WI-117,"Sheboygan County",1.13,25,-1.28,2.41
WI-119,"Taylor County",1.16,16,-1.31,2.47
WI-121,"Trempealeau County",0.98,18,-1.31,2.29
WI-123,"Vernon County",1.2,27,-1.12,2.32
WI-125,"Vilas County",1.68,27,-0.9,2.58
WI-127,"Walworth County",1.59,38,-0.99,2.58
WI-129,"Washburn County",1.04,19,-1.27,2.31
WI-131,"Washington County",1.27,32,-1.19,2.46
WI-133,"Waukesha County",1.28,28,-1.22,2.5
WI-135,"Waupaca County",1.01,18,-1.32,2.33
WI-137,"Waushara County",1.07,16,-1.26,2.33
WI-139,"Winnebago County",1.09,23,-1.14,2.23
WI-141,"Wood County",1.2,25,-1.11,2.31
WY-001,"Albany County",0.36,14,-0.71,1.07
WY-003,"Big Horn County",0.85,54,-0.16,1.01
WY-005,"Campbell County",0.53,34,-0.45,0.98
WY-007,"Carbon County",0.99,51,-0.37,1.36
WY-009,"Converse County",0.41,24,-0.61,1.02
WY-011,"Crook County",0.75,40,-0.48,1.23
WY-013,"Fremont County",0.79,41,-0.38,1.17
WY-015,"Goshen County",0.39,27,-0.59,0.98
WY-017,"Hot Springs County",1.08,76,0.0,1.08
WY-019,"Johnson County",1.08,63,-0.06,1.14
WY-021,"Laramie County",0.29,17,-0.71,1
WY-023,"Lincoln County",0.73,22,-0.75,1.48
WY-025,"Natrona County",0.61,41,-0.46,1.07
WY-027,"Niobrara County",0.47,32,-0.56,1.03
WY-029,"Park County",1.42,67,-0.09,1.51
WY-031,"Platte County",0.35,23,-0.58,0.93
WY-033,"Sheridan County",1.3,55,-0.21,1.51
WY-035,"Sublette County",0.59,21,-0.73,1.32
WY-037,"Sweetwater County",0.59,42,-0.31,0.9
